,cid,SMILES,MW,AlogP,HBA,HBD,RB,HeavyAtomCount,ChiralCenterCount,ChiralCenterCountAllPossible,RingCount,PSA,Estate,MR,Polar,B,Br,C,Cl,F,Fe,H,N,O,P,S,Si,Charged acceptor groups,Charged amidines,Charged amines,Charged donor groups,Charged imidazoles,Charged imines,Charged NH-imidazoles,Donor groups,H-N,H-O,I,Neutral acceptor groups,Neutral donor groups,Acceptor groups,Aliphatic carbons,Amide hydrogens,Amine or amide hydrogens,Aromatic basic nitrogens,Aromatic carbons,Catch for R-CN4,Charged 4-methoxypyridines,Charged pyridines,Divalent oxygens,Heteroaromatic atoms,Imines hydrogens,N-Pyrrole H,Neutral amines,Neutral imidazoles,Reactive groups,t-Butyls,Tetrazoles,Tribromomethyls,Trichloromethyls,Trifluoromethyls,Triiodomethyls,"1,2-Dicarbonyls",Acyl halides,Alcohols,Aldehydes,Aliphatic esters,Aliphatic ketones,Aliphatic thioesters,Alkyl halides,Alkyl halides wo fluorine,Alkyl sulfonates,Anhydrides,Aromatic N-oxides,Aziridines,beta-Heterosubstituted carbonyls,Carbon Thiols,Carbonyls,Catch for uncharged guanine H,Charged N-O,Diazos,Disulfides,Epoxides,Ethers,Formates,Guanidines,Halopyrimidines,Imines,Imines N donors,Imines NH,Michael acceptors,Neutral carbonyls,Neutral halophosphoric acids,Neutral N-O,Neutral NR3-O,Neutral P(=O)2-R2,Neutral P=O-R3,Neutral sulfenes,Neutral sulfones,Nitriles,Nitros,P=O,Perhalomethylketones,Peroxides,Phosphonate esters,R-N-S-R,R-S-O-R,S=O,Sulfenyl halides,Sulfinyl halides,Sulfonyl halides,Sulphonate esters,Tertiary amines or amides,Thiols,Thiones,Amidines,Aromatic carboxylate bioisosteres,Carboxylic acids or carboxylates,Charged C-PO3-,Charged carboxylic acids,Charged halophosphoric acids,Charged hydroxamic acids,Charged O-PO3,Charged phosphonamides,Charged phosphonic acids,Charged phosphoric acids,Charged phosphorylamides,Charged sulfenic acids,Charged sulfonamides,Charged sulfonic acids,Charged sulfuric acids,Hydroxamates,Acetylhydrazides,Acidic hydrogens,Charged 2-aminopyridines,Charged 2-nitrophenols,"Charged 3,5-nitrophenols",Charged 4-aminopyridines,Charged 4-nitrophenols,Charged alkylthiols,Charged anilines,Charged dialkyl anilines,Charged diaminobenzenes,Charged enamines,Charged guanidines,Charged tetrazoles,Actinide series,Alkali metals,Alkaline-earth metals,Lanthanide series,Neutral pyridines,Nitroalkanes,Noble gases,Other metals,Phosphines,Silyl enol ethers,Toxic nonmetals,Transition metals,Azides,Carbodiimides,carbons,Diazoniums,Iron binding groups,Isocyanates,Isonitriles,Isothiocyanates,Metals,Phosphinyl halides,Phosphonyl halides,sp3carbon,Molecular weight,Num aliphatic rings,Num aromatic rings,Num atoms,Num chiral centers,Num heavy atoms,Num heteroaromatic rings,Num molecules,Num negative atoms,Num positive atoms,Num residues,Num rings,Num rotatable bonds,Percent helix,Percent loop,Percent strand,Total charge,#stars,#amine,#amidine,#acid,#amide,#rotor,#rtvFG,CNS,mol MW,dipole,SASA,FOSA,FISA,PISA,WPSA,volume,donorHB,accptHB,dip^2/V,ACxDN^.5/SA,glob,QPpolrz,QPlogPC16,QPlogPoct,QPlogPw,QPlogPo/w,QPlogS,CIQPlogS,QPlogHERG,QPPCaco,QPlogBB,QPPMDCK,QPlogKp,IP(eV),EA(eV),#metab,QPlogKhsa,HumanOralAbsorption,PercentHumanOralAbsorption,SAfluorine,SAamideO,#NandO,RuleOfFive,RuleOfThree,#ringatoms,#in34,#in56,#noncon,#nonHatm,Jm
1767,11523,COC(=O)c1ccc(cc1)OC,166.1739,1.669,3,0,3,12,0,0,1,44.578,31.000999999999998,44.0487,20.563000000000002,0,0,9,0,0,0,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,9,0,0,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,2,166.17825,0,1,22,0,12,0,1,0,0,1,1,3,0,0,0,0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,166.176,4.306,396.027,191.752,58.43600000000001,145.839,0.0,620.045,0.0,2.75,0.0298969,0.0,0.8879511,18.769000000000002,5.313,7.285,4.329,2.1,-2.084,-1.686,-4.041,2765.333,-0.051,1485.3429999999998,-1.891,9.451,0.35100000000000003,1.0,-0.40299999999999997,3.0,100.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,6.0,0.0,12.0,23.62879306
1768,11524,CCCCC(=O)OCc1ccco1,182.2164,2.1382,3,0,6,13,0,0,1,45.55,31.334,46.1263,21.139,0,0,10,0,0,0,14,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,10,0,0,0,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,5,182.22128,0,1,27,0,13,1,1,0,0,1,1,6,0,0,0,0,2.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,182.21900000000002,3.008,460.50699999999995,248.87400000000002,55.222,156.411,0.0,726.2710000000001,0.0,2.5,0.0124598,0.0,0.8485176,21.195,6.212000000000001,7.57,3.6260000000000003,2.617,-2.821,-2.083,-4.729,2966.3790000000004,-0.249,1602.401,-1.506,9.337,-0.233,3.0,-0.155,3.0,100.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,5.0,0.0,13.0,8.581687891
1769,11525,CC(=O)SCCC,118.1973,1.4518,2,0,3,7,0,0,0,29.605999999999998,17.5,33.1283,13.035,0,0,5,0,0,0,10,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,118.19885,0,0,17,0,7,0,1,0,0,1,0,3,0,0,0,0,6.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,118.193,1.756,343.62,259.568,48.895,0.0,35.157,515.029,0.0,2.0,0.0059893,0.0,0.9042913,12.530999999999999,3.4619999999999997,4.2589999999999995,2.199,1.3980000000000001,-1.088,-0.655,-3.0810000000000004,3405.908,0.07,2898.835,-2.133,9.599,0.29100000000000004,0.0,-0.5489999999999999,3.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,39.2240633
1770,11526,[O-]C(=O)CC(\C([O-])=O)=C/C([O-])=O,171.0844,-2.5525,0,0,4,12,0,0,0,147.58100000000002,58.168,28.3971,11.511,0,0,6,0,0,0,3,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,1,171.08721,0,0,15,0,12,0,1,3,0,1,0,4,0,0,0,-3,2.0,0.0,0.0,3.0,0.0,5.0,2.0,-2.0,174.11,7.4,349.785,45.068000000000005,293.73900000000003,10.978,0.0,542.061,3.0,6.0,0.101023,0.0297106,0.9191714,12.434000000000001,6.155,13.069,11.834000000000001,-0.145,-0.655,-0.8340000000000001,2.53,0.264,-2.056,0.138,-6.414,10.8,1.229,1.0,-1.375,1.0,15.734000000000002,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,0.014837376999999999
1771,11527,CC(C)Cc1nccs1,141.2339,1.7389,1,0,2,9,0,0,1,12.639000000000001,17.333,40.8094,18.219,0,0,7,0,0,0,11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,4,141.23641999999998,0,1,20,0,9,1,1,0,0,1,1,2,0,0,0,0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,141.231,0.9420000000000001,359.721,197.628,18.179000000000002,103.051,40.861999999999995,563.795,0.0,1.5,0.0015755,0.0,0.9175161000000001,16.109,4.687,5.2829999999999995,2.46,2.205,-1.796,-1.676,-3.358,6660.482,0.39899999999999997,6431.411,-1.3,9.807,0.7120000000000001,2.0,-0.231,3.0,100.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,5.0,0.0,9.0,56.15595194
1772,106,[O-]S(=O)(=O)O/N=C(\CC=C)S[C@H](O1)[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,358.3653,-2.0589,8,4,7,22,5,6,1,183.638,76.082,72.308,29.639,0,0,10,0,0,0,16,1,9,0,2,0,1,0,0,0,0,0,0,4,0,4,0,5,4,6,10,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,7,358.36832000000004,1,0,38,5,22,0,1,1,0,1,1,11,0,0,0,-1,0.0,0.0,0.0,1.0,0.0,13.0,1.0,-2.0,359.366,3.17,566.636,214.12,290.433,39.08,23.003,993.35,5.0,14.0,0.0101171,0.055247000000000004,0.8496933000000001,25.625999999999998,11.06,23.44,21.576999999999998,-1.452,-1.123,-1.354,-2.343,4.419,-2.845,2.397,-5.486000000000001,9.537,0.57,6.0,-1.484,2.0,29.994,0.0,0.0,10.0,0.0,1.0,6.0,0.0,6.0,5.0,22.0,0.088353634
1773,107,CC(=O)NC(=S)N,118.1575,-0.1844,1,2,1,7,0,0,0,74.79,22.500999999999998,30.8215,12.312999999999999,0,0,3,0,0,0,6,2,1,0,1,0,0,0,0,0,0,0,0,3,3,0,0,1,3,1,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,118.15807,0,0,13,0,7,0,1,0,0,1,0,3,0,0,0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,118.15299999999999,11.258,294.254,96.97200000000001,126.81299999999999,0.0,70.47,424.787,2.0,2.0,0.2983855,0.009612200000000001,0.9287305,10.845999999999998,3.952,11.299000000000001,6.2139999999999995,0.13,-1.2109999999999999,-0.83,-2.685,621.344,-0.244,719.446,-3.8569999999999998,8.6,0.816,1.0,-0.637,3.0,77.7,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.011239448
1774,108,S=C=NCC=C,99.1542,1.6296,1,0,2,6,0,0,0,11.633,15.667,30.4918,11.811,0,0,4,0,0,0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,1,0,0,0,1,99.15515,0,0,11,0,6,0,1,0,0,1,0,2,0,0,0,0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,99.15,4.685,306.043,127.435,15.481,67.632,95.495,434.005,0.0,2.5,0.0505681,0.0,0.9058293,9.934,3.205,4.486000000000001,2.855,1.097,-0.708,-0.019,-3.378,7064.774,0.491,10000.0,-1.2790000000000001,9.097999999999999,0.863,1.0,-0.9179999999999999,3.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1208.355066
1775,109,O=C1CCCCCN1,113.1576,0.5416,1,1,0,8,0,0,1,42.159,18.667,31.4595,12.447000000000001,0,0,6,0,0,0,11,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,113.16067,1,0,19,0,8,0,1,0,0,1,1,0,0,0,0,0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,113.15899999999999,5.074,313.724,233.054,80.67,0.0,0.0,474.895,1.0,2.5,0.054213599999999994,0.0079688,0.9383146000000001,12.850999999999999,3.589,6.902,8.285,0.045,0.243,0.312,-1.156,745.0419999999999,-0.047,878.8810000000001,-3.0060000000000002,9.578,-1.395,1.0,-0.833,3.0,78.619,0.0,45.066,2.0,0.0,0.0,7.0,0.0,0.0,5.0,8.0,195.33803380000003
1776,110,S=CN(C)C,89.1594,0.9245,0,0,1,5,0,0,0,20.252,11.667,28.5762,10.876,0,0,3,0,0,0,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,2,89.15994,0,0,12,0,5,0,1,0,0,1,0,1,0,0,0,0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,89.155,6.5920000000000005,279.442,178.34,27.124000000000002,0.0,73.97800000000001,402.37199999999996,0.0,2.0,0.10799929999999999,0.0,0.9432466999999999,9.949,2.734,5.013999999999999,2.572,0.612,-0.507,-0.039,-2.45,5478.72,0.542,7907.219,-2.019,8.55,0.7559999999999999,0.0,-0.7490000000000001,3.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,138.9473236
1777,111,CCc1cnccn1,108.1411,0.4783,2,0,1,8,0,0,1,25.131,17.167,31.168000000000003,14.862,0,0,6,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,2,108.14406000000001,0,1,16,0,8,1,1,0,0,1,1,1,0,0,0,0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,108.14299999999999,0.653,317.372,134.69,44.088,138.594,0.0,474.564,0.0,2.5,0.0008998,0.0,0.9270985999999999,13.52,3.949,4.941,3.967,1.25,-0.9209999999999999,-0.569,-3.373,3782.802,0.161,2084.002,-1.7480000000000002,10.209,0.433,4.0,-0.716,3.0,100.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,6.0,0.0,8.0,336.19090750000004
1778,112,NC(=S)NCC,104.17399999999999,0.5748,0,2,2,6,0,0,0,47.153,15.334000000000001,30.9003,12.227,0,0,3,0,0,0,8,2,0,0,1,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,2,104.17461,0,0,14,0,6,0,1,0,0,1,0,3,0,0,0,0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,104.17,7.819,293.118,136.664,90.961,0.0,65.493,422.727,3.0,2.5,0.1446162,0.0147726,0.9293138000000001,10.121,3.8739999999999997,10.425999999999998,7.702000000000001,0.203,-0.857,-0.527,-2.676,1359.305,-0.038,1574.7910000000002,-3.1,8.448,0.086,1.0,-0.78,3.0,84.215,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.49457555
1779,113,S=C1NCCN1,102.1581,0.4764,0,2,0,6,0,0,1,39.48,13.334000000000001,28.9579,11.453,0,0,3,0,0,0,6,2,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,2,102.15867,1,0,12,0,6,0,1,0,0,1,1,0,0,0,0,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,102.154,6.952999999999999,272.916,123.825,66.143,0.0,82.947,387.281,2.0,2.5,0.12484200000000001,0.0129547,0.9415015,9.345,3.326,8.45,6.246,0.349,-0.889,-0.69,-2.479,2337.04,0.27,3525.498,-2.739,8.548,0.239,0.0,-0.7340000000000001,3.0,89.28299999999999,0.0,0.0,2.0,0.0,0.0,5.0,0.0,5.0,2.0,6.0,21.75064596
1780,114,C1OC(=O)C[C@H]2OC(C)(C)[C@@H](CC(=O)[C@]34C)[C@@]12[C@H]4CC[C@]5(C)[C@@H](OC(=O)[C@@H]([C@@]356)O6)c7ccoc7,470.5116,0.9432,8,0,1,34,9,9,7,118.382,79.583,112.8484,47.938,0,0,26,0,0,0,30,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,3,26,0,0,0,4,0,0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,19,470.5242,6,1,64,9,34,1,1,0,0,1,7,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,-1.0,470.51800000000003,4.748,612.901,359.515,137.662,115.72399999999999,0.0,1240.7169999999999,0.0,11.25,0.0181684,0.0,0.9110796999999998,44.605,11.633,21.432,13.999,1.094,-1.9409999999999998,-4.314,-3.523,490.283,-0.542,228.96,-3.6489999999999996,9.492,-0.03,5.0,-0.79,3.0,81.502,0.0,0.0,8.0,0.0,0.0,27.0,3.0,24.0,15.0,34.0,1.209035142
1781,115,S=c1n(C)cc[nH]1,114.1688,1.183,0,1,0,7,0,0,1,27.04,15.834000000000001,32.7983,14.86,0,0,4,0,0,0,6,2,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,4,0,0,0,3,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,1,114.16982,0,1,13,0,7,1,1,0,0,1,1,0,0,0,0,0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,114.165,7.324,292.19,84.37299999999999,39.944,94.22200000000001,73.65100000000001,428.66,1.0,2.5,0.1251369,0.0085561,0.9409693000000001,11.901,3.992,7.865,5.287999999999999,0.733,-1.061,-0.9690000000000001,-2.937,4141.026,0.44299999999999995,5818.755,-1.9240000000000002,8.056000000000001,0.095,0.0,-0.62,3.0,95.979,0.0,0.0,2.0,0.0,0.0,5.0,0.0,5.0,0.0,7.0,82.01008925
1782,117,NC(=S)NC,90.1474,0.226,0,2,1,5,0,0,0,48.294,13.834000000000001,26.1523,10.392000000000001,0,0,2,0,0,0,6,2,0,0,1,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,90.14752,0,0,11,0,5,0,1,0,0,1,0,2,0,0,0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,90.14299999999999,8.076,261.195,94.154,97.006,0.0,70.03399999999999,363.335,3.0,2.5,0.1795268,0.0165782,0.9427693000000001,8.387,3.407,10.413,7.888,-0.152,-0.474,-0.38799999999999996,-2.458,1191.225,0.008,1445.904,-3.307,8.46,0.081,1.0,-0.831,3.0,81.109,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.76819049
1783,118,S=C=NCCc1ccccc1,163.2395,2.9175,1,0,3,11,0,0,1,11.731,23.834,50.6963,23.092,0,0,9,0,0,0,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,9,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,1,0,0,0,2,163.24278,0,1,20,0,11,0,1,0,0,1,1,3,0,0,0,0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,163.237,4.751,406.811,80.763,14.511,216.042,95.495,630.002,0.0,2.5,0.035823400000000005,0.0,0.8736427,18.553,6.159,7.4270000000000005,3.88,2.572,-2.378,-1.74,-4.607,7215.874,0.43,10000.0,-0.642,9.1,1.01,1.0,-0.392,3.0,100.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,6.0,0.0,11.0,154.3975152
1784,119,NC(=S)Nc1ccccc1,152.2168,2.0805,0,2,2,10,0,0,1,46.001000000000005,23.500999999999998,47.7107,21.480999999999998,0,0,7,0,0,0,8,2,0,0,1,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,7,3,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,152.21921,0,1,18,0,10,0,1,0,0,1,1,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,152.214,7.754,352.265,0.0,85.32799999999999,200.66099999999997,66.275,540.918,3.0,2.5,0.1111405,0.012292299999999999,0.9114165000000001,16.768,6.397,12.557,9.171,0.82,-1.785,-1.585,-3.9219999999999997,1537.2179999999998,-0.019,1816.5379999999998,-2.289,8.492,0.536,2.0,-0.544,3.0,88.781,0.0,0.0,2.0,0.0,0.0,6.0,0.0,6.0,0.0,10.0,14.44106896
